Date,weekday,XBTUSD.Return,BXBT.Return,Trade.Volume,Trade.Volume change,BAspreadchange,Bid.Ask.Spread,XBTUSD.Percent.Change,No.of.Trade,Order.Imbalance,Trade.Imbalance.OIBUSD.,B.X.variation.abs.,B.X.variation..sign.,Volatility_XBTUSD,Volatility_BXBTUSD,ABS.XBTUSD.Return.,ABS.BXBTUSD.Return.,OIBNUM,OIBXBT,Funding.rate,Volatility_XBTrtn,Volatility_BXBTrtn,OIBNUM_NUMTRANS,Min_t1,Min_t2,Min_t3,Min_t4,Min_t5,Max_t1,Max_t2,Max_t3,Max_t4,Max_t5,OIBNUM_t1,OIBNUM_t2,OIBNUM_t3,OIBNUM_t4,OIBNUM_t5
2019-09-27,6,0.016761857,0.016335665,2456542220,-0.387415931,-0.03030303,0.5,0.016761857,758451,-4776201,0.048200642,0.868241152,0.795744057,67.60145897,68.19765399,0.016761857,0.016335665,0.36203,0.057534046,0.0003,0.006370449,0.00648649,0.047732813,-0.046130159,-0.014380919,-0.118940685,-0.034537752,0,0,0,0,0,0.004307322,0.03243,0.32642,-0.61431,-0.60026,0.10417
2019-09-28,7,0.001892205,0.002973636,1727544035,-0.296757849,0.011111112,0.505555556,0.001892205,594604,-4089006,-0.000589525,0.894365186,0.843513296,43.1011437,42.51564881,0.001892205,0.002973636,0.02212,-0.002074742,-0.000131,0.00371569,0.003839406,0.003720123,0,-0.046130159,-0.014380919,-0.118940685,-0.034537752,0.016761857,0,0,0,0,0.36203,0.03243,0.32642,-0.61431,-0.60026
2019-09-29,1,-0.020790274,-0.020974012,1822807833,0.055144064,0.001373625,0.50625,0.020790274,599397,4763207,-0.047259827,0.821115884,0.681909369,75.98776006,74.00232271,0.020790274,0.020974012,-0.24371,-0.059007025,0.000096,0.00433594,0.004275808,-0.040659196,0,0,-0.046130159,-0.014380919,-0.118940685,0.001892205,0.016761857,0,0,0,0.02212,0.36203,0.03243,0.32642,-0.61431
2019-09-30,2,0.029203869,0.030015616,3373793628,0.850877293,0.024005487,0.518402778,0.029203869,866067,79676,0.05397708,0.858698929,0.779261326,173.9430847,173.6825508,0.029203869,0.030015616,0.16413,0.063862026,-0.000267,0.00781438,0.007609537,0.01895119,-0.020790274,0,0,-0.046130159,-0.014380919,0,0.001892205,0.016761857,0,0,-0.24371,0.02212,0.36203,0.03243,0.32642
2019-10-01,3,0.000782426,0.001520121,2754664272,-0.18351133,-0.035498996,0.5,0.000782426,806274,6342992,0.001482274,1.01323095,0.954560125,59.64563999,60.45601741,0.000782426,0.001520121,-0.21382,0.00037993,-0.000052,0.007301041,0.007116274,-0.026519521,0,-0.020790274,0,0,-0.046130159,0.029203869,0,0.001892205,0.016761857,0,0.16413,-0.24371,0.02212,0.36203,0.03243
2019-10-02,4,0.006911058,0.006890328,1537659900,-0.441797712,0,0.5,0.006911058,554557,-6650898,0.019814986,0.670469814,0.619012784,35.52879068,35.69215103,0.006911058,0.006890328,-0.02107,0.022938189,-0.000413,0.004082898,0.003976648,-0.003799429,0,0,-0.020790274,0,0,0.000782426,0.029203869,0,0.001892205,0.016761857,-0.21382,0.16413,-0.24371,0.02212,0.36203
2019-10-03,5,-0.018286872,-0.018753238,1946444699,0.265848644,0.003472222,0.501736111,0.018286872,583640,1711317,-0.079350761,0.901080162,0.859002594,82.94288759,82.24094452,0.018286872,0.018753238,-0.17516,-0.096829041,0.000058,0.004696456,0.004656381,-0.030011651,0,0,0,-0.020790274,0,0.006911058,0.000782426,0.029203869,0,0.001892205,-0.02107,-0.21382,0.16413,-0.24371,0.02212
2019-10-04,6,-0.010736382,-0.011023066,1680861122,-0.136445478,0.003460207,0.503472222,0.010736382,598438,-10110724,-0.054303954,0.922781342,0.881468447,33.71851921,34.91390698,0.010736382,0.011023066,-0.01716,-0.067313202,-0.000116,0.004200896,0.004353571,-0.002867465,-0.018286872,0,0,0,-0.020790274,0,0.006911058,0.000782426,0.029203869,0,-0.17516,-0.02107,-0.21382,0.16413,-0.24371
2019-10-05,7,-0.001042305,-0.001202666,1247070981,-0.258076135,-0.006206897,0.500347222,0.001042305,462778,13237267,-0.007122935,0.564627907,0.479383531,32.84837922,32.70213222,0.001042305,0.001202666,-0.00886,-0.009252501,-0.000189,0.003063093,0.003065406,-0.001914525,-0.010736382,-0.018286872,0,0,0,0,0,0.006911058,0.000782426,0.029203869,-0.01716,-0.17516,-0.02107,-0.21382,0.16413
2019-10-06,1,-0.035874164,-0.035887829,2177529708,0.74611529,-0.000693962,0.5,0.035874164,649843,-4625498,-0.13766167,0.707865877,0.654397899,83.24799309,82.66103681,0.035874164,0.035887829,-0.41685,-0.17319434,0.000218,0.00689606,0.006833018,-0.064146263,-0.001042305,-0.010736382,-0.018286872,0,0,0,0,0,0.006911058,0.000782426,-0.00886,-0.01716,-0.17516,-0.02107,-0.21382
2019-10-07,2,0.043876383,0.044320568,2790485285,0.281491258,0.007638888,0.503819444,0.043876383,781365,-15121271,0.117472269,0.73431793,0.693146878,173.8630727,173.7209712,0.043876383,0.044320568,0.47235,0.145289188,0.000251,0.004892487,0.004832667,0.060451901,-0.035874164,-0.001042305,-0.010736382,-0.018286872,0,0,0,0,0,0.006911058,-0.41685,-0.00886,-0.01716,-0.17516,-0.02107
2019-10-08,3,-0.004684553,-0.004860946,1775864658,-0.363600064,0.001378361,0.504513889,0.004684553,564760,6442884,-0.00410575,0.587429518,0.521293235,40.41787545,40.77512658,0.004684553,0.004860946,-0.2246,-0.005723779,0.000258,0.00319167,0.003292001,-0.039769105,0,-0.035874164,-0.001042305,-0.010736382,-0.018286872,0.043876383,0,0,0,0,0.47235,-0.41685,-0.00886,-0.01716,-0.17516
2019-10-09,4,0.049111233,0.048934097,2918198967,0.643255275,-0.002064694,0.503472222,0.049111233,731377,-7493018,0.234369201,0.451156103,0.298949756,205.9118341,205.2007498,0.049111233,0.048934097,0.48419,0.276621519,0.0003,0.00601169,0.006118941,0.066202519,-0.004684553,0,-0.035874164,-0.001042305,-0.010736382,0,0.043876383,0,0,0,-0.2246,0.47235,-0.41685,-0.00886,-0.01716
2019-10-10,5,-0.001511716,-0.001278344,1820350604,-0.376207509,-0.006896551,0.5,0.001511716,585807,6826770,0.004586526,0.340231885,-0.117437458,32.50232817,32.9332879,0.001511716,0.001278344,-0.12213,0.004821339,0.0003,0.003196679,0.003137579,-0.020848163,0,-0.004684553,0,-0.035874164,-0.001042305,0.049111233,0,0.043876383,0,0,0.48419,-0.2246,0.47235,-0.41685,-0.00886
2019-10-11,6,-0.037494178,-0.037427919,2840802059,0.560579623,0.002083334,0.501041667,0.037494178,711915,5319641,-0.230995245,0.46126182,0.177712071,99.95087761,99.04209779,0.037494178,0.037427919,-0.44307,-0.278177354,0.0003,0.008862391,0.008894082,-0.062236362,-0.001511716,0,-0.004684553,0,-0.035874164,0,0.049111233,0,0.043876383,0,-0.12213,0.48419,-0.2246,0.47235,-0.41685
2019-10-12,7,0.005447942,0.005149275,914764702,-0.677990693,-0.002079003,0.5,0.005447942,350255,-15066176,0.008078628,0.754247237,0.738655171,20.89998603,21.0226198,0.005447942,0.005149275,0.23497,0.009559132,0.000286,0.002687206,0.002726815,0.067085409,-0.037494178,-0.001511716,0,-0.004684553,0,0,0,0.049111233,0,0.043876383,-0.44307,-0.12213,0.48419,-0.2246,0.47235
2019-10-13,1,-0.002590518,-0.002522984,1600848345,0.750011059,0.000694444,0.500347222,0.002590518,477670,4949562,0.009036067,0.540763279,0.442934572,58.8715356,58.30302076,0.002590518,0.002522984,0.30042,0.009645451,0.000292,0.004983263,0.005053394,0.062892792,0,-0.037494178,-0.001511716,0,-0.004684553,0.005447942,0,0,0.049111233,0,0.23497,-0.44307,-0.12213,0.48419,-0.2246
2019-10-14,2,0.009908168,0.009424516,1383917320,-0.135510041,0.002081888,0.501388889,0.009908168,437998,2768569,0.026220408,0.595738484,0.50484064,29.58627413,28.23026599,0.009908168,0.009424516,0.23078,0.030664545,0.000299,0.003117061,0.003033534,0.052689738,-0.002590518,0,-0.037494178,-0.001511716,0,0,0.005447942,0,0,0.049111233,0.30042,0.23497,-0.44307,-0.12213,0.48419
2019-10-15,3,-0.025159864,-0.024167743,1833941267,0.325181238,0.010387811,0.506597222,0.025159864,513081,24139005,-0.096437757,0.3716431,0.184566627,74.94316499,74.27427937,0.025159864,0.024167743,-0.34365,-0.117550236,0.0003,0.004282184,0.004193876,-0.066977729,0,-0.002590518,0,-0.037494178,-0.001511716,0.009908168,0,0.005447942,0,0,0.23078,0.30042,0.23497,-0.44307,-0.12213
2019-10-16,4,-0.018896865,-0.01951052,1714484458,-0.06513666,-0.013022618,0.5,0.018896865,471379,-3374657,-0.061344428,0.426640573,0.327858836,88.111883,88.41229483,0.018896865,0.01951052,-0.16241,-0.076124847,0.0003,0.003640017,0.003567747,-0.034454229,-0.025159864,0,-0.002590518,0,-0.037494178,0,0.009908168,0,0.005447942,0,-0.34365,0.23078,0.30042,0.23497,-0.44307
2019-10-17,5,0.009380276,0.009912109,1379848088,-0.195181921,0.001388888,0.500694444,0.009380276,451661,-7103863,0.02324058,0.597973752,0.494988064,45.2181669,47.16364909,0.009380276,0.009912109,0.29585,0.028828028,0.0003,0.002975351,0.003051922,0.065502667,-0.018896865,-0.025159864,0,-0.002590518,0,0,0,0.009908168,0,0.005447942,-0.16241,-0.34365,0.23078,0.30042,0.23497
2019-10-18,6,-0.015356037,-0.015204202,2025413894,0.46785281,0.009015257,0.505208333,0.015356037,538095,-13318616,-0.071060282,0.82045636,0.769980828,68.88882029,67.77849242,0.015356037,0.015204202,-0.02115,-0.090071966,-0.000098,0.004779458,0.004684265,-0.003930533,0,-0.018896865,-0.025159864,0,-0.002590518,0.009380276,0,0,0.009908168,0,0.29585,-0.16241,-0.34365,0.23078,0.30042
2019-10-19,7,0.00081725,0.000647277,1515391394,-0.251811495,0.017869416,0.514236111,0.00081725,483691,-12671172,-0.03506191,0.592259798,0.507903848,31.38645466,30.71765417,0.00081725,0.000647277,-0.05185,-0.044791678,0.000283,0.003707961,0.003652338,-0.010719654,-0.015356037,0,-0.018896865,-0.025159864,0,0,0.009380276,0,0,0.009908168,-0.02115,0.29585,-0.16241,-0.34365,0.23078
2019-10-20,1,0.034296482,0.034490597,2151767217,0.419941558,-0.027008778,0.500347222,0.034296482,620683,-4739215,0.185066211,0.565096661,0.399933968,121.7491999,120.4682741,0.034296482,0.034490597,0.50715,0.227671877,0.000167,0.00372786,0.003887153,0.081708376,0,-0.015356037,0,-0.018896865,-0.025159864,0.00081725,0,0.009380276,0,0,-0.05185,-0.02115,0.29585,-0.16241,-0.34365
2019-10-21,2,-0.003764192,-0.002795982,1615409161,-0.249263978,0.006245663,0.503472222,0.003764192,454199,-55379,0.003034427,0.465935411,0.369847366,24.39795734,24.27212354,0.003764192,0.002795982,-0.02009,0.002614842,0.0003,0.003284633,0.003522292,-0.004423171,0,0,-0.015356037,0,-0.018896865,0.034296482,0.00081725,0,0.009380276,0,0.50715,-0.05185,-0.02115,0.29585,-0.16241
2019-10-22,3,-0.022907274,-0.02313435,1943310865,0.202983685,-0.00413793,0.501388889,0.022907274,519118,7565814,-0.162827775,0.47886754,0.389496812,57.19406191,56.75969046,0.022907274,0.02313435,-0.31078,-0.20059903,0.0003,0.003072394,0.003122424,-0.059866928,-0.003764192,0,0,-0.015356037,0,0,0.034296482,0.00081725,0,0.009380276,-0.02009,0.50715,-0.05185,-0.02115,0.29585
2019-10-23,4,-0.066849931,-0.066507619,3184348868,0.638620421,0.013850415,0.508333333,0.066849931,688115,-11901329,-0.219631904,1.150498157,1.118136357,260.2944833,259.1725051,0.066849931,0.066507619,-0.35993,-0.282121545,0.000099,0.012461547,0.012086453,-0.052306664,-0.022907274,-0.003764192,0,0,-0.015356037,0,0,0.034296482,0.00081725,0,-0.31078,-0.02009,0.50715,-0.05185,-0.02115
2019-10-24,5,-0.005558904,-0.005133999,1438106601,-0.548382837,-0.016393442,0.5,0.005558904,443118,918162,-0.021151825,0.887081999,0.859818723,21.49333507,22.24037491,0.005558904,0.005133999,0.09102,-0.028712476,-0.001207,0.003180058,0.003163774,0.020540804,-0.066849931,-0.022907274,-0.003764192,0,0,0,0,0,0.034296482,0.00081725,-0.35993,-0.31078,-0.02009,0.50715,-0.05185
2019-10-25,6,0.166386328,0.16491655,5046279493,2.508974571,0.05625,0.528125,0.166386328,959864,-1492775,0.376709079,0.802054219,0.481846854,514.6116706,511.8751787,0.166386328,0.16491655,1.02988,0.484693093,-0.00032,0.017033115,0.016573136,0.107294367,-0.005558904,-0.066849931,-0.022907274,-0.003764192,0,0,0,0,0,0.034296482,0.09102,-0.35993,-0.31078,-0.02009,0.50715
2019-10-26,7,0.06421228,0.063449138,8255466579,0.635951118,0.044049967,0.551388889,0.06421228,1609422,1459207,-0.134452245,1.034570467,-0.860818814,263.0112016,259.2435487,0.06421228,0.063449138,0.04386,-0.139859065,0.000509,0.026953109,0.026704858,0.002725202,0,-0.005558904,-0.066849931,-0.022907274,-0.003764192,0.166386328,0,0,0,0,1.02988,0.09102,-0.35993,-0.31078,-0.02009
2019-10-27,1,0.029630428,0.02915686,4626756280,-0.439552418,-0.049748112,0.523958333,0.029630428,1109775,2720598,-0.022369742,0.799953274,-0.723644628,204.4209353,203.3014487,0.029630428,0.02915686,0.26521,-0.026222551,0.0003,0.008109915,0.008012973,0.023897637,0,0,-0.005558904,-0.066849931,-0.022907274,0.06421228,0.166386328,0,0,0,0.04386,1.02988,0.09102,-0.35993,-0.31078
2019-10-28,2,-0.036449086,-0.036528239,3712381533,-0.197627602,-0.037773359,0.504166667,0.036449086,926100,-8208572,-0.094553071,0.938043343,-0.910901795,135.8562794,135.9500502,0.036449086,0.036528239,-0.0831,-0.101523559,0.000553,0.008623788,0.008413915,-0.008973113,0,0,0,-0.005558904,-0.066849931,0.029630428,0.06421228,0.166386328,0,0,0.26521,0.04386,1.02988,0.09102,-0.35993
2019-10-29,3,0.023311287,0.022893536,3366567658,-0.093151491,0.030303029,0.519444444,0.023311287,815914,-9422293,0.00858901,0.874719666,-0.768812377,72.77498339,71.11359634,0.023311287,0.022893536,0.22506,0.006472384,0.000875,0.007076113,0.006883249,0.027583789,-0.036449086,0,0,0,-0.005558904,0,0.029630428,0.06421228,0.166386328,0,-0.0831,0.26521,0.04386,1.02988,0.09102
2019-10-30,4,-0.028977062,-0.028487431,2909978028,-0.135624671,-0.028074866,0.504861111,0.028977062,743087,3244905,-0.13553113,0.436166666,-0.157703594,96.14620137,95.57971471,0.028977062,0.028487431,-0.21657,-0.14784547,0.0003,0.005580814,0.005558017,-0.029144636,0,-0.036449086,0,0,0,0.023311287,0,0.029630428,0.06421228,0.166386328,0.22506,-0.0831,0.26521,0.04386,1.02988
